OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,point
19118,Monterey Blvd&Faxon Ave S-FS/SB,MTRYFAX1,MTRYFAXN,5431,37.730695,-122.459085,0,FAXON AVE,MONTEREY BLVD,FS,S   ,,0,08/25/2018 02:14:39 PM +0000,1129125,114,,"(37.73069500024601, -122.45908499991843)"
19119,Monterey Blvd&Plymouth Ave NS-NS/SB,MTRYPLY1,MTRYPLYM,5438,37.730874,-122.457654,0,PLYMOUTH AVE,MONTEREY BLVD,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1129126,114,,"(37.73087400005486, -122.45765399990654)"
19120,Monterey Blvd&Valdez Ave SW-NS/SB,MTRYVLD1,MTRYVLDZ,5445,37.731267,-122.455832,0,VALDEZ AVE,MONTEREY BLVD,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1129127,114,,"(37.73126699955208, -122.45583200042904)"
19121,Monterey Blvd&Ridgewood Ave SE-FS,MTRYRGW0,MTRYRGWD,5440,37.731472,-122.453083,0,RIDGEWOOD AVE,MONTEREY BLVD,FS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129128,114,,"(37.7314719999218, -122.45308300055618)"
19122,Monterey Blvd&Foerster St SE-FS/BZ,MTRYFOE1,MTRYFOER,5433,37.731481,-122.448536,0,FOERSTER ST,MONTEREY BLVD,FS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129129,114,,"(37.731481000246035, -122.44853600008054)"
19123,Monterey Blvd&Edna St SW-NS/BZ,MTRYEDN1,MTRYEDNA,5429,37.731481,-122.446692,0,EDNA ST,MONTEREY BLVD,NS,SW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129130,114,,"(37.731480999862725, -122.44669199973809)"
19124,Monterey Blvd&Detroit St SE-FS/BZ,MTRYDTR1,MTRYDTRT,5427,37.731508,-122.443977,0,DETROIT ST,MONTEREY BLVD,FS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129131,114,,"(37.73150799972691, -122.44397699963858)"
19125,Monterey Blvd&Congo St SW-NS/SB,MTRYCNG1,MTRYCNGO,5425,37.731508,-122.442133,0,CONGO ST,MONTEREY BLVD,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1129132,114,,"(37.73150800010693, -122.44213299976396)"
19126,Monterey Blvd&Baden St SW-NS/PS,MTRYBAD1,MTRYBADN,5423,37.731516,-122.439853,0,BADEN ST,MONTEREY BLVD,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1129133,114,,"(37.73151600035268, -122.43985300015412)"
19127,Bosworth St&Milton St SW-NS/PS,BOSWMIL1,BOSWMILT,3702,37.733318,-122.42952,0,MILTON ST,BOSWORTH ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1129134,114,,"(37.73331800013854, -122.42951999975938)"
19128,Bosworth St&Marsily St SW-NS/PS,BOSWMAR1,BOSWMARS,3700,37.733469,-122.42794,0,MARSILY ST,BOSWORTH ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1129135,114,,"(37.73346900043612, -122.4279400004019)"
19129,Crescent Ave&College Ave SE-FS/BZ,CRESCOL0,CRESCOLL,4192,37.735253,-122.424056,0,COLLEGE AVE,CRESCENT AVE,FS,SE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129136,114,,"(37.73525300022448, -122.42405600023699)"
19130,Crescent Ave&Agnon Ave SE-FS/PS,CRESAGN0,CRESAGNO,4188,37.735074,-122.421822,0,AGNON AVE,CRESCENT AVE,FS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1129137,114,,"(37.73507400014651, -122.4218220001166)"
19131,5th St&Stevenson W-NS/CS, 5STSTVN, ,7651,37.783502,-122.407625,,STEVENSON ST,5TH ST, , , ,,08/25/2018 02:14:39 PM +0000,1129764,114,,"(37.783502000396155, -122.40762499985979)"
19132,5th St&Harrison St S-FS/BZ, 5STHARR, ,7650,37.77894,-122.401828,,HARRISON ST,5TH ST, , , ,,08/25/2018 02:14:39 PM +0000,1129767,114,,"(37.77893999972417, -122.40182800022905)"
19133,5th St&Brannan St S-FS/BZ, 5STBRAN,,7622,37.77645,-122.398723,0,BLUXOME ST,5TH ST,,,,0,08/25/2018 02:14:39 PM +0000,1129768,114,,"(37.77644999967747, -122.39872299986556)"
19134,Howard St&Spear St N-NS/SB,HWRDSPE0,HWRDSPER,5057,37.791401,-122.392534,0,SPEAR ST,HOWARD ST,NS,N   ,,0,08/25/2018 02:14:39 PM +0000,1129770,114,,"(37.79140100024814, -122.39253400018252)"
19135,Chestnut St&Van Ness Ave NW-FS/SB,CHESV.N0,CHESV.N.,3956,37.802333,-122.424871,0,VAN NESS AVE,CHESTNUT ST,FS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1129772,114,,"(37.802333000427005, -122.42487099978443)"
19136,Beach St&Scott St SE-MB/BZ,BECHSCO0,BECHSCOT,3094,37.80378,-122.44258,0,SCOTT ST,BEACH ST,MB,S   ,BZ,0,08/25/2018 02:14:39 PM +0000,1129774,114,,"(37.803780000342066, -122.44258000044043)"
19137,Pine St&Front St NE-NS/SB,PINEFRN0,PINEFRNT,5943,37.792484,-122.398518,0,FRONT ST,PINE ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1129776,114,,"(37.79248400027368, -122.39851800050803)"
19138,Pine St&Battery St NW-FS/BZ,PINEBAT0,PINEBATT,5941,37.792288,-122.400088,0,BATTERY ST,PINE ST,FS,NW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129777,114,,"(37.792288000063095, -122.40008800047221)"
19139,Beach St&Divisadero St SW-NS/SB,BECHDIV0,BECHDIVI,3090,37.803629,-122.443674,0,DIVISADERO ST,BEACH ST,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1129789,114,,"(37.803629000423165, -122.44367400026131)"
19140,Beach St&Divisadero St SE-MB/BZ,BECHDIVI,,7621,37.803647,-122.443422,0,SCOTT ST,BEACH ST,,,,0,08/25/2018 02:14:39 PM +0000,1129790,114,,"(37.80364700028274, -122.44342200009548)"
19141,Columbus Ave&Jackson St OB SW-FS/BZ,COLMJAC0,COLMJACK,4110,37.79626,-122.40442,0,JACKSON ST,COLUMBUS AVE,FS,SW,BX,0,08/25/2018 02:14:39 PM +0000,1129793,114,,"(37.79625999981402, -122.40442000002943)"
19142,Howard St&Spear St E-FS/SB,HWRDSPEA,HRWDSPER,7676,37.791339,-122.392408,,STEUART ST,HOWARD ST, ,E, ,,08/25/2018 02:14:39 PM +0000,1129794,114,,"(37.79133899986508, -122.39240799998282)"
19143,Scott St&North Point St NW-NS/SB,SCOTN P1,SCOTN PT,6376,37.80308,-122.44183,0,NORTH POINT ST,SCOTT ST,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1129795,114,,"(37.803080000055175, -122.44182999968838)"
19144,North Point St&Divisadero St NE-NS/SB,N PTDIV1,N PTDIVI,5457,37.80285,-122.44329,0,DIVISADERO ST,NORTH POINT ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1129796,114,,"(37.8028499995643, -122.4432899996518)"
19145,Divisadero St&Bay St NW-NS/PS,DIVI BA1,DIVI BAY,4406,37.801907,-122.443319,0,BAY ST,DIVISADERO ST,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1129797,114,,"(37.8019070001943, -122.44331899985174)"
19146,Howard St&Main St E-MB/BZ,HWRDMAI1,HWRDMAIN,5056,37.790394,-122.393544,0,BEALE ST,HOWARD ST,NS,E   ,BZ,0,08/25/2018 02:14:39 PM +0000,1129809,114,,"(37.79039399992038, -122.3935439999049)"
19147,Eddy St&Van Ness Ave NE-NS/BZ,EDDYV.N0,EDDYV.N.,4494,37.782988,-122.420613,0,VAN NESS AVE,EDDY ST,NS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129812,114,,"(37.78298800009737, -122.42061300024001)"
19148,Eddy St&Larkin St NW-FS/BZ,EDDYLAR0,EDDYLARK,4481,37.783353,-122.41769,0,LARKIN ST,EDDY ST,FS,NW  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129827,114,,"(37.78335299972878, -122.41769000029616)"
19149,Eddy St&Polk St NE-NS/SB,EDDYPOL0,EDDYPOLK,4489,37.783184,-122.419042,0,POLK ST,EDDY ST,NS,NE  ,,1,08/25/2018 02:14:39 PM +0000,1129828,114,,"(37.78318400001403, -122.41904200017055)"
19150,Eddy St&Gough St NW-FS/BZ,EDDYGOU0,EDDYGOUG,4477,37.782516,-122.42427,0,GOUGH ST,EDDY ST,FS,NW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129829,114,,"(37.78251600009699, -122.42427000043592)"
19151,Eddy St&Laguna St NE-NS/BZ,EDDYLGN0,EDDYLGNA,4484,37.782133,-122.427296,0,LAGUNA ST,EDDY ST,NS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129830,114,,"(37.782133000105944, -122.42729599959117)"
19152,Eddy St&Buchanan St NE-NS/BZ,EDDYBUC0,EDDYBUCH,4472,37.781919,-122.428946,0,BUCHANAN ST,EDDY ST,NS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129831,114,,"(37.781919000431735, -122.42894600037495)"
19153,Eddy St&Fillmore St NE-NS/BZ,EDDYFIL0,EDDYFILL,4475,37.7815,-122.432236,0,FILLMORE ST,EDDY ST,NS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129832,114,,"(37.78150000016533, -122.43223599998339)"
19154,Eddy St&Pierce St NE-NS/BZ,EDDYPIE0,EDDYPIER,4487,37.781081,-122.435515,0,PIERCE ST,EDDY ST,NS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129833,114,,"(37.78108100035275, -122.43551500025039)"
19155,Eddy St&Scott St NE-NS/PS,EDDYSCO0,EDDYSCOT,4491,37.780876,-122.437165,0,SCOTT ST,EDDY ST,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1129834,114,,"(37.78087599962385, -122.43716500009069)"
19156,Turk St&Broderick St NE-NS/BZ,TURKBDR0,TURKBDRK,6712,37.779511,-122.440295,0,BRODERICK ST,TURK ST,NS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129836,114,,"(37.77951099968931, -122.44029499996236)"
19157,Turk St&Baker St NW-FS/PS,TURKBAK0,TURKBAKR,6710,37.779288,-122.442174,0,BAKER ST,TURK BLVD,FS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1129837,114,,"(37.77928800033616, -122.44217400012003)"
19158,Turk St&Lyon St NE-NS/SB,TURKLYO0,TURKLYON,6722,37.77911,-122.443596,0,LYON ST,TURK BLVD,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1129838,114,,"(37.7791100003209, -122.44359600031652)"
19159,Turk St&Central Ave NE-NS/SB,TURKCEN0,TURKCENT,6716,37.778914,-122.445246,0,CENTRAL AVE,TURK BLVD,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1129839,114,,"(37.7789140004452, -122.44524600043302)"
19160,19th Ave&Ulloa St NE-FS/BZ,19AVULO1,19AVULOA,3396,37.74149,-122.47543,0,ULLOA ST,19TH AVE,FS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129464,114,,"(37.74149000009422, -122.4754300003414)"
19161,19th Ave&Taraval St NE-FS/BZ,19AVTAR1,19AVTARA,3394,37.74331,-122.47554,0,TARAVAL ST,19TH AVE,FS,NE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129465,114,,"(37.743310000230856, -122.47553999991612)"
19162,19th Ave&Santiago St NE-FS/BZ,19AVSNT1,19AVSNTG,3392,37.74524,-122.47567,0,SANTIAGO ST,19TH AVE,FS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129466,114,,"(37.74524000013616, -122.47566999951087)"
19163,19th Ave&Rivera St SE-NS/BZ,19AVRVR1,19AVRVRA,3388,37.74667,-122.47577,0,RIVERA ST,19TH AVE,NS,SE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129467,114,,"(37.746669999847654, -122.47576999945117)"
19164,19th Ave&Quintara St SE-NS/BZ,19AVQUI1,19AVQUIN,3383,37.74853,-122.4759,0,QUINTARA ST,19TH AVE,NS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129468,114,,"(37.74852999997344, -122.47590000016672)"
19165,19th Ave&Pacheco St SE-NS/BZ,19AVPAC1,19AVPACH,3381,37.7504,-122.47603,0,PACHECO ST,19TH AVE,NS,SE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129469,114,,"(37.75040000003893, -122.47602999957334)"
19166,19th Ave&Ortega St NE-FS/BZ,19AVORT1,19AVORTG,3379,37.75272,-122.47619,0,ORTEGA ST,19TH AVE,FS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129470,114,,"(37.75272000026898, -122.47619000040494)"
19167,19th Ave&Noriega St SE-NS/BZ,19AVNOR1,19AVNORI,3374,37.75412,-122.47629,0,NORIEGA ST,19TH AVE,NS,SE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129471,114,,"(37.75412000022416, -122.47628999967584)"
19168,19th Ave&Moraga St SE-NS/BZ,19AVMOR1,19AVMORA,3373,37.75599,-122.47642,0,MORAGA ST,19TH AVE,NS,SE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129472,114,,"(37.75598999988026, -122.47641999947069)"
19169,19th Ave&Lawton St SE-NS/BZ,19AVLAW1,19AVLAWT,3368,37.75786,-122.47654,0,LAWTON ST,19TH AVE,NS,SE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129473,114,,"(37.75786000014825, -122.47654000028818)"
19170,19th Ave&Kirkham St NE-FS/BZ,19AVKIR1,19AVKIRK,3366,37.76015,-122.47671,0,KIRKHAM ST,19TH AVE,FS,NE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129474,114,,"(37.76014999971218, -122.4767099999566)"
19171,19th Ave&Judah St SE-NS/BZ,19AVJUD1,19AVJUDA,3364,37.7616,-122.476932,0,,,NS,SE  ,BZ,0,08/25/2018 02:14:39 PM +0000,1129475,114,,"(37.76159999993169, -122.47693200048316)"
19172,19th Ave&Irving St SE-NS/BZ,19AVIRV1,19AVIRVG,3360,37.76343,-122.47704,0,IRVING ST,19TH AVE,NS,SE  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129476,114,,"(37.763429999846316, -122.47704000052842)"
19173,Park Presidio Blvd&Fulton St NE-FS,PKPRFUL1,PKPRFULT,5950,37.773219,-122.471653,0,PARK PRESIDIO BLVD,FULTON ST,FS,NE  ,FL,1,08/25/2018 02:14:39 PM +0000,1129477,114,,"(37.77321900036662, -122.47165299946792)"
19174,Park Presidio Blvd&Balboa St NE-FS,PKPRBBO1,PKPRBBOA,5946,37.776948,-122.471975,0,PARK PRESIDIO BLVD,BALBOA ST,FS,NE  ,FL,1,08/25/2018 02:14:39 PM +0000,1129478,114,,"(37.776948000121216, -122.47197499965478)"
19175,Park Presidio&Geary Blvd NE-FS/SB,PKPRGEA1,PKPRGEAR,5953,37.780776,-122.472217,0,GEARY BLVD,PARK PRESIDIO BLVD,FS,NE,FL,1,08/25/2018 02:14:39 PM +0000,1129479,114,,"(37.780775999862854, -122.47221699972646)"
19176,Park Presidio&California NE-FS/SB,PKPRCAL1,PKPRCALI,5949,37.784497,-122.472528,0,LAKE ST,PARK PRESIDIO BLVD,FS,NE,FL,1,08/25/2018 02:14:39 PM +0000,1129480,114,,"(37.78449700029185, -122.47252799958183)"
19177,Richardson Ave&Francisco St NW-NS ,RCHNFNC1,RCHNFNCO,6181,37.800408,-122.447447,0,FRANCISCO ST,RICHARDSON AVE,NS,NW  ,BZ,1,08/25/2018 02:14:39 PM +0000,1129482,114,,"(37.800408000230384, -122.44744699960106)"
19178,Lombard St&Divisadero St SW-NS/BZ,LOMBDIV1,LOMBDIVI,5272,37.798882,-122.442735,0,DIVISADERO ST,LOMBARD ST,NS,SW,BZ,1,08/25/2018 02:14:39 PM +0000,1129483,114,,"(37.79888199965857, -122.44273499963954)"
19179,Lombard St&Pierce St SW-NS/BZ,LOMBPIE1,LOMBPIER,5284,37.799292,-122.439421,0,PIERCE ST,LOMBARD ST,NS,SW,BZ,1,08/25/2018 02:14:39 PM +0000,1129484,114,,"(37.799291999905456, -122.4394209996939)"
19180,Lombard St&Laguna St SW-NS/SB,LOMBLGN0,LOMBLGNA,5281,37.80037,-122.43121,0,LAGUNA ST,LOMBARD ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1129485,114,,"(37.800370000301776, -122.43120999952683)"
19181,Lombard St & Gough St SE-NS/BZ,LOMBGOUH, ,7787,37.800861,-122.42768,,GOUGH ST,LOMBARD ST, , , ,,08/25/2018 02:14:39 PM +0000,1129486,114,,"(37.80086099975055, -122.42768000009097)"
19182,Persia Ave&Mission St S-FS/BZ,PERSMIS0,PERSMISS,5913,37.722941,-122.435765,0,MISSION ST,PERSIA AVE,FS,S   ,,1,08/25/2018 02:14:39 PM +0000,1129584,114,,"(37.72294099969487, -122.43576500028583)"
19183,Persia Ave&Paris St W-NS/SB,PERSPAR0,PERSPARS,5919,37.722379,-122.434563,0,PARIS ST,PERSIA AVE,NS,W   ,,0,08/25/2018 02:14:39 PM +0000,1129585,114,,"(37.72237899989669, -122.43456300028406)"
19184,Persia Ave&Madrid St W-NS/SB,PERSMAD0,PERSMADR,5911,37.721612,-122.432959,0,MADRID ST,PERSIA AVE,NS,W   ,,0,08/25/2018 02:14:39 PM +0000,1129586,114,,"(37.72161200027638, -122.43295900027978)"
19185,Persia Ave&Naples St W-NS/PS,PERSNAP0,PERSNAPL,5917,37.720853,-122.431356,0,NAPLES ST,PERSIA AVE,NS,W   ,,0,08/25/2018 02:14:39 PM +0000,1129587,114,,"(37.72085300019473, -122.43135599998678)"
19186,Persia Ave&Athens St E-NS,PERSATH0,PERSATHN,5906,37.720139,-122.429501,0,ATHENS ST,PERSIA AVE,NS,E   ,FL,0,08/25/2018 02:14:39 PM +0000,1129588,114,,"(37.72013900010038, -122.42950099957598)"
19187,Persia Ave&Moscow St W-NS,PERSMSC0,PERSMSCW,5915,37.719702,-122.428963,0,MOSCOW ST,PERSIA AVE,NS,W   ,,0,08/25/2018 02:14:39 PM +0000,1129589,114,,"(37.71970199981794, -122.42896299962153)"
19188,Persia Ave&Prague St W-NS/PS,PERSPRA0,PERSPRAG,5921,37.718934,-122.427348,0,PRAGUE ST,PERSIA AVE,NS,W   ,FL,0,08/25/2018 02:14:39 PM +0000,1129590,114,,"(37.7189339998705, -122.42734800014283)"
19189,Persia Ave&Brazil Ave S-NS/PS,PERSBRZ0,PERSBRZL,5908,37.717782,-122.422504,0,BRAZIL AVE,PERSIA AVE,NS,S   ,,0,08/25/2018 02:14:39 PM +0000,1129591,114,,"(37.717782000446704, -122.42250399979207)"
19190,Mansell St&John Shelley --1 Dr SW-NS/PS,MANSJSH0,MANSJSHW,5348,37.718718,-122.418633,0,JOHN F SHELLEY DR,MANSELL ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1129592,114,,"(37.718718000409254, -122.41863299973338)"
19191,Mansell St&John F Shelley Dr--2  SW-NS/PS,MANSJSSW,MANSJSHE,5346,37.718039,-122.414258,0,JOHN F SHELLEY DR,MANSELL ST,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1129593,114,,"(37.71803899971665, -122.41425799952201)"
19192,Mansell St&Visitacion Ave E-FS/PS,MANSVIS0,MANSVISI,5354,37.71877,-122.41136,0,VISITACION AVE,MANSELL ST,FS,E   ,,0,08/25/2018 02:14:39 PM +0000,1129594,114,,"(37.718769999966256, -122.41136000042276)"
19193,Mansell St&Dartmouth St S-NS/PS,MANSDAR0,MANSDART,5340,37.719376,-122.409058,0,DARTMOUTH ST,MANSELL ST,NS,S   ,,0,08/25/2018 02:14:39 PM +0000,1129595,114,,"(37.719376000362246, -122.40905799981067)"
19194,Mansell St&Hamilton St S-NS/PS,MANSHML0,MANSHMLT,5344,37.719892,-122.407088,0,HAMILTON ST,MANSELL ST,NS,S   ,,0,08/25/2018 02:14:39 PM +0000,1129596,114,,"(37.71989200026047, -122.40708799985279)"
19196,Mansell St&Brussels St S-NS/PS,MANSBRU0,MANSBRUS,5338,37.720926,-122.403124,0,BRUSSELS ST,MANSELL ST,NS,S   ,,0,08/25/2018 02:14:39 PM +0000,1129599,114,,"(37.72092599986726, -122.4031240001672)"
19197,San Bruno Ave&Paul Ave SE-NS/PS,SBROPAU0,SBROPAUL,6363,37.723647,-122.401863,0,PAUL AVE,SAN BRUNO AVE,NS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1129600,114,,"(37.723647000133965, -122.40186299996279)"
19198,Paul Ave&Wheat St SW-NS/PS,PAULWHE0,PAULWHET,5905,37.723397,-122.400202,0,WHEAT ST,PAUL AVE,NS,SW  ,,0,08/25/2018 02:14:39 PM +0000,1129601,114,,"(37.72339699955335, -122.400201999737)"
19199,Paul Ave&Gould St SE-FS/PS,PAULGUL0,PAULGULD,5903,37.722726,-122.397385,0,GOULD ST,PAUL AVE,FS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1129602,114,,"(37.72272599998706, -122.39738499961949)"
19200,Paul Ave&Carr St SE-FS/PS,PAULCAR0,PAULCARS,5900,37.722485,-122.396343,0,CARR ST,PAUL AVE,FS,SE  ,,0,08/25/2018 02:14:39 PM +0000,1129603,114,,"(37.72248499954779, -122.39634299984371)"
19201,Fitzgerald Ave&Keith St S-FS/BZ,FITZKET0,FITZKETH,4648,37.722895,-122.394842,0,KEITH ST,FITZGERALD AVE,FS,S   ,BZ,1,08/25/2018 02:14:39 PM +0000,1129604,114,,"(37.722895000312285, -122.39484200011525)"
19202,Mansell St&San Bruno Ave W-FS/BZ,MANSSBR1,MANSSBRO,5350,37.721541,-122.401394,0,SAN BRUNO AVE,MANSELL ST,FS,W   ,BZ,0,08/25/2018 02:14:39 PM +0000,1129605,114,,"(37.72154099957319, -122.40139400049162)"
19203,Mansell St&Somerset St W-FS/PS,MANSSOM1,MANSSOME,5352,37.720525,-122.405117,0,SOMERSET ST,MANSELL ST,FS,W   ,,1,08/25/2018 02:14:39 PM +0000,1129606,114,,"(37.7205249995893, -122.4051170002704)"
19204,Sunset Blvd&Noriega St SE-NS/SB,SUNSNOR1,SUNSNORI,6540,37.753297,-122.495124,0,NORIEGA ST,SUNSET BLVD,NS,SE  ,,1,08/25/2018 02:14:39 PM +0000,1129609,114,,"(37.75329700021186, -122.49512400008322)"
19205,Bowley Blvd & Lincoln St,BOWLLIN0,BOWLLINC,3706,37.792222,-122.481186,0,LINCOLN BLVD,BOWLEY ST,FS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1129611,114,,"(37.79222199988069, -122.48118599963054)"
19206,Fitzgerald Ave&Jennings St W-NS/PS,FITZJEN1,FITZJENN,4647,37.722028,-122.39332,0,JENNINGS ST,FITZGERALD AVE,NS,W   ,,0,08/25/2018 02:14:39 PM +0000,1129612,114,,"(37.72202799992185, -122.39331999963392)"
19207,Fitzgerald Ave&Ingalls St W-NS/PS,FITZING1,FITZINGL,4646,37.720966,-122.391453,0,INGALLS ST,FITZGERALD AVE,NS,W   ,,0,08/25/2018 02:14:39 PM +0000,1129613,114,,"(37.720966000303164, -122.39145299972606)"
19208,Fitzgerald Ave&Hawes St W-NS/PS,FITZHAW1,FITZHAWS,4645,37.719921,-122.389587,0,HAWES ST,FITZGERALD AVE,NS,W   ,,0,08/25/2018 02:14:39 PM +0000,1129614,114,,"(37.719920999715214, -122.38958700000299)"
19209,Gilman Ave&Griffith St W-NS/PS,GLMNGRI1,GLMNGRIF,4784,37.718234,-122.388272,0,GRIFFITH ST,GILMAN AVE,NS,W   ,,0,08/25/2018 02:14:39 PM +0000,1129615,114,,"(37.718234000016054, -122.38827200019341)"
19210,Gilman Ave&Giants Dr W-NS/SB,GLMNGNTS,PLYMBROD,5955,37.717502,-122.38699,0,GIANTS DR,GILMAN AVE,NS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1129616,114,,"(37.71750200024916, -122.38698999957974)"
19211,Ingerson Ave&Griffith St E-MI/SB,INGRGRI1,INGRGRIF,5115,37.717012,-122.389212,0,GRIFFITH ST,INGERSON AVE,MI,E   ,,0,08/25/2018 02:14:39 PM +0000,1129617,114,,"(37.71701199957636, -122.3892119994456)"
19212,Ingerson Ave&Hawes St E-NS/SB,INGRHAW1,INGRHAWS,5116,37.718039,-122.390998,0,HAWES ST,INGERSON AVE,NS,E   ,,0,08/25/2018 02:14:39 PM +0000,1129618,114,,"(37.71803900041168, -122.39099799949805)"
19213,Hawes St&Gilman Ave S-NS/SB,HAWSGLM1,HAWSGLMN,4976,37.719198,-122.390012,0,GILMAN AVE,HAWES ST,NS,S   ,,0,08/25/2018 02:14:39 PM +0000,1129619,114,,"(37.71919800043925, -122.39001200018411)"
19214,Gilman Ave&Ingalls St E-NS/SB,GLMNING1,GLMNINGL,4785,37.72035,-122.391729,0,INGALLS ST,GILMAN AVE,NS,E   ,,0,08/25/2018 02:14:39 PM +0000,1129620,114,,"(37.720349999780915, -122.3917290002367)"
19215,Gilman Ave&Jennings St E-NS/PS,GLMNJEN1,GLMNJENN,4786,37.721413,-122.393595,0,JENNINGS ST,GILMAN AVE,NS,E   ,,0,08/25/2018 02:14:39 PM +0000,1129621,114,,"(37.72141300013561, -122.39359499995126)"
19216,Gilman Ave&3rd St E-NS/PS,GLMN 3S1,GLMN 3ST,4783,37.722458,-122.395415,0,3RD ST,GILMAN AVE,NS,E   ,,0,08/25/2018 02:14:39 PM +0000,1129622,114,,"(37.72245799955349, -122.39541500042083)"
19217,Paul Ave&Gould St NW-FS/PS,PAULGUL1,PAULGULD,5902,37.723012,-122.397946,0,GOULD ST,PAUL AVE,FS,NW  ,,0,08/25/2018 02:14:39 PM +0000,1129623,114,,"(37.72301200017648, -122.39794600016457)"
19218,Paul Ave&Crane St NE-NS/PS,PAULCRA1,PAULCRAN,5901,37.723289,-122.39908,0,CRANE ST,PAUL AVE,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1129624,114,,"(37.72328899995482, -122.39908000017131)"
19219,Paul Ave&Bayshore Blvd NE-NS/PS,PAULBSH1,PAULBSHR,5899,37.723647,-122.400591,0,BAY SHORE BLVD,PAUL AVE,NS,NE  ,,0,08/25/2018 02:14:39 PM +0000,1129625,114,,"(37.72364700006332, -122.40059100037885)"
19220,Paul Ave&San Bruno Ave N-MB/SB,PAULSBR1,PAULSBRO,5904,37.723879,-122.401576,0,SAN BRUNO AVE,PAUL AVE,MB,N   ,,0,08/25/2018 02:14:39 PM +0000,1129626,114,,"(37.72387900013944, -122.40157599975585)"
19221,Mansell St&Brussels St NW-MI/PS,MANSBRU1,MANSBRUS,5337,37.721096,-122.403067,0,BRUSSELS ST,MANSELL ST,MI,NW  ,,0,08/25/2018 02:14:39 PM +0000,1129627,114,,"(37.72109600026917, -122.40306699951377)"
19222,Mansell St&Goettingen St W-FS/PS,MANSGOT1,MANSGOTT,5342,37.720766,-122.404338,0,GOETTINGEN ST,MANSELL ST,FS,W   ,,0,08/25/2018 02:14:39 PM +0000,1129628,114,,"(37.72076599986044, -122.40433799999226)"
19223,Mansell St&Hamilton St N-NS/BZ,MANSHML1,MANSHMLT,5343,37.720098,-122.406916,0,HAMILTON ST,MANSELL ST,NS,N   ,BZ,0,08/25/2018 02:14:39 PM +0000,1129630,114,,"(37.72009800018612, -122.40691600044997)"
